gndr,yrbrn,cntry,feethngr,rlgatnd,mbtru,hinctnta,edulvlb,cntbrthd,gincdif,fairelc,dfprtal,gptpelc,medcrgv,rghmgpr,cttresa,gvctzpv,grdfinc,viepol,wpestop,votedir,lnghom1,brncntr,mbrncntc,fbrncntc,freehms,hmsacld,lrnobed,loylead,imdfetn,accalaw,dweight...32,rlgdnm,imueclt,region,lrscale,dweight...37,dweight
1,1965,SI,2,3,3,7,321,6666,3,10,10,10,10,10,10,10,10,NA,10,7,SLV,1,6666,6666,2,4,1,4,3,0,1,1,4,SI041,5,1,1
2,1945,SI,1,5,3,2,213,6666,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,5,SLV,1,6666,6666,4,5,1,NA,4,0,1,1,NA,SI032,NA,1,1
1,2003,SI,2,7,3,NA,213,6666,4,10,10,10,10,10,10,10,10,10,10,10,HUN,1,6666,6666,2,1,2,2,4,6,1,NA,0,SI031,5,1,1
1,1961,SI,2,4,3,1,321,6666,3,9,9,6,9,9,9,8,9,8,7,8,SLV,1,9999,6666,3,4,3,3,2,5,1,1,NA,SI044,NA,1,1
1,1953,SI,1,5,2,5,610,6666,1,10,5,10,10,10,10,10,10,8,8,10,SLV,1,6666,6666,1,2,2,4,3,0,1,1,5,SI032,10,1,1
1,1977,SI,2,5,3,1,321,6666,1,3,0,3,10,6,0,0,0,4,7,0,SLV,1,6666,6666,1,1,2,4,3,2,1,NA,0,SI036,0,1,1
2,1973,SI,2,7,3,NA,720,6666,2,10,10,10,10,10,10,10,10,NA,NA,10,SLV,1,6666,6666,1,1,NA,5,1,0,1,NA,10,SI041,0,1,1
1,1961,SI,1,5,2,4,323,6666,2,10,10,10,10,10,10,10,10,10,8,8,SLV,1,6666,6666,5,5,1,2,4,4,1,1,10,SI031,8,1,1
2,1964,SI,1,6,3,9,620,6666,4,10,6,5,3,9,10,8,4,3,10,9,SLV,1,6666,6666,2,2,4,4,2,2,1,NA,8,SI034,2,1,1
1,1971,SI,1,7,1,3,323,6666,1,0,0,10,9,9,10,10,10,10,10,1,SLV,1,6666,6666,3,5,2,4,1,1,1,1,7,SI032,NA,1,1
1,1965,SI,1,7,2,8,610,6666,1,10,10,10,10,10,10,10,10,10,10,8,SLV,1,6666,6666,1,2,5,5,2,0,1,NA,5,SI043,0,1,1
1,2005,SI,1,5,3,NA,213,6666,NA,10,10,NA,10,10,10,6,6,NA,NA,10,SLV,1,6666,6666,1,1,3,2,3,0,1,1,5,SI033,NA,1,1
1,1946,SI,2,7,2,1,323,6666,3,10,5,10,3,5,10,8,8,3,8,8,SLV,1,6666,6666,2,NA,NA,NA,3,0,1,NA,3,SI041,NA,1,1
1,1960,SI,1,5,2,4,323,6666,2,10,8,10,10,10,10,10,9,6,10,8,SLV,1,6666,6666,2,4,1,2,2,0,1,1,5,SI037,6,1,1
2,1939,SI,1,6,2,2,323,6666,2,10,10,10,10,10,10,10,10,10,10,8,SLV,1,6666,6666,1,3,2,3,2,0,1,1,8,SI037,4,1,1
2,1948,SI,1,6,2,4,323,6666,4,10,10,10,10,10,10,10,10,8,8,8,SLV,1,6666,IT,2,3,1,3,2,3,1,NA,7,SI041,8,1,1
1,1954,SI,1,7,2,2,213,6666,2,8,10,10,10,10,10,10,8,8,8,10,SLV,1,6666,6666,2,2,1,2,1,0,1,NA,5,SI041,5,1,1
2,1977,SI,1,5,2,5,610,6666,1,10,10,10,10,6,10,10,10,10,8,10,SLV,1,6666,6666,2,3,1,3,3,0,1,1,5,SI034,0,1,1
2,1996,SI,2,6,3,2,321,RS,2,NA,NA,NA,7,7,7,NA,7,7,7,5,SRP,2,RS,RS,2,2,3,3,1,0,1,NA,7,SI044,NA,1,1
2,1954,SI,1,5,2,1,213,6666,3,10,10,10,8,10,10,10,8,5,8,6,SLV,1,6666,6666,1,1,2,3,3,0,1,1,3,SI034,10,1,1
2,1963,SI,2,7,1,8,321,6666,1,9,8,10,10,10,10,10,10,10,9,10,SLV,1,HR,6666,2,1,1,2,3,7,1,1,4,SI037,NA,1,1
1,1952,SI,1,4,2,9,321,6666,2,8,6,8,3,8,7,8,8,9,9,8,SLV,1,6666,6666,3,5,2,2,3,6,1,1,8,SI037,10,1,1
2,2000,SI,1,5,3,NA,323,6666,3,9,NA,7,9,8,9,8,9,5,7,8,SLV,1,6666,6666,1,2,2,3,2,6,1,1,6,SI042,5,1,1
2,1957,SI,1,6,2,3,323,6666,1,10,8,9,9,9,10,10,10,9,9,9,SLV,1,6666,6666,2,2,2,4,2,1,1,1,7,SI042,5,1,1
